epoch,global_step,lambda_target,lambda_effective,clip_interval,d_loss,g_loss,g_adv,d_real_aug,d_fake_aug,clip_mmd,clip_steps,adv_grad_norm,clip_grad_norm_unweighted,weighted_clip_to_adv_grad_ratio,epoch_seconds,training_elapsed_hours
14,8750,0.01,0.01,4,1.370623053073883,0.4439118975818157,0.44380149670243263,0.34396463616490364,-0.43910319239497186,0.04423108467688927,156,7.802164077758789,0.43280157446861267,0.0005547199086755648,82.58185016300013,0.32168006942416666
15,9375,0.01,0.01,4,1.375892823791504,0.4323440192610025,0.4322288835942745,0.3522468876183033,-0.4253898030370474,0.04612825887325483,156,7.564460277557373,0.5266221761703491,0.0006961794455220536,82.44999017300006,0.3445830077286111
16,10000,0.01,0.01,4,1.3788627188682556,0.4371694774195552,0.4370575189113617,0.3463135474026203,-0.43024720517396925,0.04485515314034927,156,7.309515476226807,0.4836534857749939,0.000661676532935747,82.4777520890002,0.36753801169000005
17,10625,0.01,0.01,4,1.3591982685089112,0.4392421897917986,0.4391299590408802,0.3620212209790945,-0.4389182814836502,0.04467783232403409,157,7.892890930175781,0.5083511471748352,0.0006440620447842852,82.88854901700006,0.39056275094055554
18,11250,0.01,0.01,4,1.3730481804847716,0.4284338511914015,0.42832151031792165,0.3545404964864254,-0.4309694642722607,0.045008281675668865,156,7.84486722946167,0.48138856887817383,0.0006136350747534674,82.38999423099995,0.41344908002888886
19,11875,0.01,0.01,4,1.3713805176734923,0.44084504274129865,0.4407307110965252,0.34993503608703613,-0.4383203417390585,0.04580595535345566,156,7.183523178100586,0.41214895248413086,0.0005737420792913878,82.5051663739996,0.4363673735222222
20,12500,0.01,0.01,4,1.3674016738891601,0.4438214166253805,0.44371152558922766,0.3574737204417586,-0.43545915573239324,0.044026789565881096,156,7.547837734222412,0.33225977420806885,0.0004402052427565849,82.56708574799995,0.4593028753697222
21,13125,0.01,0.01,4,1.3751755744934082,0.4248091700255871,0.42469428724050523,0.3541520317822695,-0.4314686609566212,0.04573339470632517,157,7.221147537231445,0.6048206090927124,0.0008375685526079112,82.82308362200001,0.48240154384361106
22,13750,0.01,0.01,4,1.3658038900375367,0.454333797621727,0.45421673406362534,0.34918317003548144,-0.44405378617048263,0.04690024256706238,156,7.030126094818115,0.6239588856697083,0.0008875500627643458,82.16800181500003,0.5052261930244444
23,14375,0.01,0.01,4,1.3646469325065613,0.4386151908040047,0.43849683888554575,0.3529514436215162,-0.44604321605861186,0.04741645527955813,156,7.929550647735596,0.520066499710083,0.0006558587274533595,82.61161627000001,0.5281740425841667
24,15000,0.01,0.01,4,1.3645512512207032,0.4356458724349737,0.4355262592315674,0.35466995574980975,-0.4470355460166931,0.04792199818751751,156,6.963314533233643,0.465216726064682,0.0006680966712681919,82.4557984070002,0.5510786038344445
25,15625,0.01,0.01,4,1.3771997455596925,0.4391186468422413,0.4390023049518466,0.35399124998748305,-0.43201853935420514,0.0463143813002641,157,6.807889938354492,0.5291722416877747,0.0007772925920945173,82.73739035499966,0.5740613964075
26,16250,0.01,0.01,4,1.3740014136314391,0.43541317951977254,0.43529463910162447,0.3528168909519911,-0.43976412045061586,0.04749220093855491,156,7.486924648284912,0.5326401591300964,0.0007114271668970416,82.72707149000007,0.5970854540477778
27,16875,0.01,0.01,4,1.3687352626800537,0.44056675752699376,0.4404516936004162,0.3533259205669165,-0.4440306076824665,0.04609934259683658,156,7.000792980194092,0.5268827676773071,0.0007526044109116046,82.68564806999984,0.6200538697538888
28,17500,0.01,0.01,4,1.3711597789764405,0.4291987963296473,0.42908301223516465,0.36562805809676646,-0.4295128528833389,0.04638811602042271,156,7.383347988128662,0.3901459574699402,0.0005284133405295776,82.71709586599991,0.643030995145
29,18125,0.01,0.01,4,1.365464356803894,0.4325358186364174,0.4324194308102131,0.3557068365290761,-0.4450656975060701,0.04633275167957233,157,7.379651069641113,0.4490722119808197,0.000608527703739601,82.82847902799995,0.6660390625066667
30,18750,0.01,0.01,4,1.3750843899726868,0.4366716899931431,0.4365591273546219,0.36123701044917106,-0.43048032560944555,0.04509720989526846,156,6.499777793884277,0.474521666765213,0.0007300582909337246,82.52013554999985,0.6889614898883333
31,19375,0.01,0.01,4,1.3677866904258729,0.42879809870123864,0.42868431498408316,0.3678761859893799,-0.43467153658270835,0.04558653556383573,156,7.2786431312561035,0.5829331278800964,0.000800881589285306,82.60592970500011,0.7119975634119444
32,20000,0.01,0.01,4,1.3727263429641723,0.4461337563455105,0.44601651585400104,0.35658755915164947,-0.44326820359528063,0.04697146801612316,156,7.156783103942871,0.5144518613815308,0.0007188311478911592,82.65120237400015,0.7349564688633333
33,20625,0.01,0.01,4,1.3766573841094971,0.4374115420140326,0.43729539662599565,0.3569573860272765,-0.43545503516942263,0.04623614374999028,157,7.820846080780029,0.3801901340484619,0.00048612404607065586,82.77360679200001,0.7579493068230555
34,21250,0.01,0.01,4,1.3667913045883178,0.4495455585598946,0.4494294090926647,0.3655371311455965,-0.43934587253034113,0.046534406451078564,156,7.6624226570129395,0.456027626991272,0.0005951480979372735,82.60375155700012,0.7808949987094443
35,21875,0.01,0.01,4,1.3748445420265198,0.44908554126024247,0.44897446637153626,0.3559210565049201,-0.43943834025859835,0.044501205667471275,156,8.00187873840332,0.56216961145401,0.000702547026557646,82.84467496900015,0.8039075651577776
36,22500,0.01,0.01,4,1.368555099773407,0.45633048481941224,0.45621176110506056,0.35250060200989247,-0.45335634550750253,0.047565711996494196,156,8.581332206726074,0.411074161529541,0.00047903303546195295,82.7499703389999,0.8269385831336111
37,23125,0.01,0.01,4,1.378312297821045,0.44498715325891974,0.44486894529759885,0.3540540856271982,-0.4383738520145416,0.04705732586277518,157,8.367853164672852,0.5545448064804077,0.0006627085771791123,82.83605463699996,0.8499487674899999
38,23750,0.01,0.01,4,1.3659910564422608,0.4435205942928791,0.4434036085009575,0.3657504412457347,-0.44422035253345965,0.04686911728901741,156,9.879284858703613,0.4421055018901825,0.0004475075961603528,82.52236054100013,0.8728718347416667
39,24375,0.01,0.01,4,1.373771187210083,0.4426740323588252,0.44255972414463757,0.35455577450841663,-0.44337457836270333,0.04579666963754556,156,7.863687038421631,0.6063395738601685,0.0007710626973042288,82.42613679900023,0.8957682319422222
40,25000,0.01,0.01,4,1.3746564167022706,0.4428035078436136,0.4426891863435507,0.354092204028368,-0.44274331356287,0.04580185333123574,156,6.683822154998779,0.5807704329490662,0.0008689196383160979,82.51856623300046,0.9186902358647222
41,25625,0.01,0.01,4,1.3738554191589356,0.42919389230478555,0.42907839827537536,0.36440813778936865,-0.43625221017450094,0.04597693340034242,157,8.180521011352539,0.4483061730861664,0.0005480166513404566,82.71250777099976,0.9417624606236111
42,26250,0.01,0.01,4,1.382191466999054,0.44956363773792984,0.4494487788051367,0.3491324065029621,-0.4380868781864643,0.04601726050560291,156,7.812394618988037,0.3664931654930115,0.00046911757964996964,82.40158054200037,0.9646519787283331
43,26875,0.01,0.01,4,1.3804100969314574,0.43222698165178297,0.4321146925449371,0.3517770847141743,-0.44070900027751925,0.04498757899571688,156,8.119315147399902,0.6579121947288513,0.0008103050353200523,82.4968099280004,0.9875679070438887
44,27500,0.01,0.01,4,1.3694047189712524,0.4435633509591222,0.44344723002910613,0.3659860688388348,-0.44313628430962565,0.04652285996155861,156,7.593884468078613,0.6988696455955505,0.0009203058705110599,82.6151557789999,1.0105167260083332
45,28125,0.01,0.01,4,1.3740146558761597,0.4426747916340828,0.4425574820309877,0.35929734087884424,-0.44472860836088657,0.04669969097064559,157,7.903399467468262,0.721858024597168,0.0009133513085963307,82.88047280200044,1.0335392672480557
46,28750,0.01,0.01,4,1.3819574884414674,0.4285538597881794,0.4284409001648426,0.36039071638584136,-0.43228303060531614,0.04525627826268856,156,7.067603588104248,0.5105959177017212,0.0007224456088073822,82.54290796999976,1.0565112894261108
47,29375,0.01,0.01,4,1.3835372151374816,0.4388703485831618,0.4387602798908949,0.3534375535994768,-0.43781533354520796,0.04409810881584118,156,8.600240707397461,0.49063611030578613,0.0005704911373977795,82.55313732500053,1.0794428760522221
48,30000,0.01,0.01,4,1.3760329614639282,0.43024955491423605,0.4301368104606867,0.3627004658907652,-0.4380829790726304,0.045170107713112466,156,7.815367698669434,0.4064612090587616,0.0005200794444104806,82.60740452299979,1.1023896189269444
49,30625,0.01,0.01,4,1.3712214519500732,0.444681428283453,0.44456655638217923,0.3544698817998171,-0.45063890506625176,0.045729198463403495,157,8.553353309631348,0.45165500044822693,0.000528044363535935,82.76312755600065,1.1253796033124999
50,31250,0.01,0.01,4,1.3711976531028747,0.43755132770240307,0.4374421834617853,0.36749422990083697,-0.44164856830388305,0.04372763595519922,156,8.100017547607422,0.6480483412742615,0.0008000579473629432,82.6091511300001,1.1483268158394442
